timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1593783152581,95,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-6,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,75
1593783152636,39,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-48,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,22
1593783152599,76,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-43,text,false,,2467,0,50,50,http://192.168.0.103:8000/upm,0,0,58
1593783152579,97,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-4,text,false,,2467,0,50,50,http://192.168.0.103:8000/upm,0,0,79
1593783152577,98,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-35,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,80
1593783152580,122,mas/CN,200,OK,ipokemon 1-18,text,true,,2013,323,50,50,http://192.168.0.103:8000/mas/CN,121,0,75
1593783152579,123,u,200,OK,ipokemon 1-36,text,true,,416,318,50,50,http://192.168.0.103:8000/u,122,0,76
1593783152580,95,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-32,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,76
1593783152608,68,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-45,text,false,,2467,0,50,50,http://192.168.0.103:8000/upm,0,0,48
1593783152579,97,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-31,text,false,,2467,0,50,50,http://192.168.0.103:8000/upm,0,0,77
1593783152577,98,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-11,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,81
1593783152639,37,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-49,text,false,,2467,0,50,50,http://192.168.0.103:8000/upm,0,0,17
1593783152580,96,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-15,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,76
1593783152581,94,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-22,text,false,,2467,0,50,50,http://192.168.0.103:8000/upm,0,0,75
1593783152580,96,ur,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-23,text,false,,2467,0,50,50,http://192.168.0.103:8000/ur,0,0,76
1593783152580,96,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-33,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,76
1593783152590,86,ur,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-42,text,false,,2467,0,50,50,http://192.168.0.103:8000/ur,0,0,66
1593783152577,99,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-8,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,79
1593783152580,96,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-25,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,76
1593783152584,131,uu,200,OK,ipokemon 1-40,text,true,,153,912,50,50,http://192.168.0.103:8000/uu,131,0,71
1593783152580,154,cu,200,OK,ipokemon 1-30,text,true,,153,637,50,50,http://192.168.0.103:8000/cu,154,0,75
1593783152706,23,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-45,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,10
1593783152706,23,cu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-31,text,false,,2467,0,50,50,http://192.168.0.103:8000/cu,0,0,9
1593783152579,160,id,200,OK,ipokemon 1-27,text,true,,161,319,50,50,http://192.168.0.103:8000/id,160,0,77
1593783152708,21,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-11,text,false,,2467,0,50,50,http://192.168.0.103:8000/uu,0,0,7
1593783152580,173,wpm,200,OK,ipokemon 1-12,text,true,,189,328,50,50,http://192.168.0.103:8000/wpm?code=CN,173,0,76
1593783152580,184,ur,200,OK,ipokemon 1-37,text,true,,153,629,50,50,http://192.168.0.103:8000/ur,184,0,75
1593783152696,80,uu,200,OK,ipokemon 1-48,text,true,,153,916,50,50,http://192.168.0.103:8000/uu,79,0,5
1593783152701,88,upm,200,OK,ipokemon 1-35,text,true,,153,2005,50,50,http://192.168.0.103:8000/upm,88,0,11
1593783152703,93,id,200,OK,ipokemon 1-36,text,true,,161,319,50,50,http://192.168.0.103:8000/id,93,0,12
1593783152740,64,uu,200,OK,ipokemon 1-11,text,true,,153,904,50,50,http://192.168.0.103:8000/uu,64,0,6
1593783152700,285,upm,200,OK,ipokemon 1-4,text,true,,153,1983,50,50,http://192.168.0.103:8000/upm,285,0,16
1593783152711,287,uu,200,OK,ipokemon 1-33,text,true,,153,717,50,50,http://192.168.0.103:8000/uu,287,0,10
1593783152776,230,upm,200,OK,ipokemon 1-48,text,true,,153,2509,50,50,http://192.168.0.103:8000/upm,230,0,4
1593783152790,223,uu,200,OK,ipokemon 1-35,text,true,,153,896,50,50,http://192.168.0.103:8000/uu,223,0,5
1593783152629,391,pd,200,OK,ipokemon 1-46,text,true,,657,319,50,50,http://192.168.0.103:8000/pd,391,0,28
1593783152578,449,pma/7,200,OK,ipokemon 1-20,text,true,,766,322,50,50,http://192.168.0.103:8000/pma/7,449,0,78
1593783152579,456,wpm,200,OK,ipokemon 1-10,text,true,,189,328,50,50,http://192.168.0.103:8000/wpm?code=CN,455,0,77
1593783153007,37,upm,200,OK,ipokemon 1-48,text,true,,153,2629,50,50,http://192.168.0.103:8000/upm,37,0,6
1593783153027,44,upm,200,OK,ipokemon 1-20,text,true,,153,1367,50,50,http://192.168.0.103:8000/upm,44,0,4
1593783153021,50,upm,200,OK,ipokemon 1-46,text,true,,153,2551,50,50,http://192.168.0.103:8000/upm,50,0,5
1593783153014,58,pma/7,200,OK,ipokemon 1-35,text,true,,766,322,50,50,http://192.168.0.103:8000/pma/7,58,0,3
