.462698185,NA,NA,.344586744,99.807284929,NA,.0002199978,167244,3144,NA,361453.7627805909,9123.9725692988,NA,.807284929,Edge-Only,YOLO
.399681573,NA,NA,.409385749,99.809067322,NA,.0002199978,145352,3144,NA,363669.5054740489,7679.7983507725,NA,.809067322,Edge-Only,YOLO
.510649655,NA,NA,.381941836,99.892591491,NA,.0002199978,386612,3144,NA,757098.3280112076,8231.6198532385,NA,.892591491,Edge-Only,YOLO
