T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
.012820120,NA,NA,.013881230,99.026701350,NA,.0002199978,NA,NA,.026701350,Edge-Only,YOLO
.013081193,NA,NA,.014076086,99.027157279,NA,.0002199978,NA,NA,.027157279,Edge-Only,YOLO
.012611177,NA,NA,.013626439,99.026237616,NA,.0002199978,NA,NA,.026237616,Edge-Only,YOLO
