.405248324,NA,NA,.348844567,99.754092891,NA,.0002199978,167244,3072,NA,412695.1059271993,8806.2142587417,NA,.754092891,Edge-Only,YOLO
.389125907,NA,NA,.410971375,99.800097282,NA,.0002199978,145352,3072,NA,373534.6256449586,7474.9731657101,NA,.800097282,Edge-Only,YOLO
.528665524,NA,NA,.364148462,99.892813986,NA,.0002199978,386612,3072,NA,731297.9236376306,8436.1196615461,NA,.892813986,Edge-Only,YOLO
